cleaned_file,business_file,has_business_section,has_competition_term_in_business,has_competition_section,business_chars
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-22__Andretti Acquisition Corp.__0001193125-23-075905.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-22__Andretti Acquisition Corp.__0001193125-23-075905.txt,True,False,False,113015
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-22__BCTC IV ASSIGNOR CORP__0001410578-23-000326.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-22__BCTC IV ASSIGNOR CORP__0001410578-23-000326.txt,True,False,False,8245
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-22__BCTC V ASSIGNOR CORP__0001410578-23-000328.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-22__BCTC V ASSIGNOR CORP__0001410578-23-000328.txt,True,False,False,5898
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-22__Bluerock Homes Trust, Inc.__0001410578-23-000330.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-22__Bluerock Homes Trust, Inc.__0001410578-23-000330.txt",True,False,False,3499
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-22__SOLENO THERAPEUTICS INC__0000950170-23-009211.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-22__SOLENO THERAPEUTICS INC__0000950170-23-009211_business.txt,True,False,False,103214
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-23__FS Energy & Power Fund__0001628280-23-008997.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-23__FS Energy & Power Fund__0001628280-23-008997.txt,True,False,False,49555
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-23__Heyu Biological Technology Corp__0001213900-23-022296.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-23__Heyu Biological Technology Corp__0001213900-23-022296.txt,True,False,False,15682
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-23__Oxford Square Capital Corp.__0001213900-23-022433.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-23__Oxford Square Capital Corp.__0001213900-23-022433.txt,True,False,False,65483
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-23__Stark Focus Group, Inc.__0001640334-23-000427.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-23__Stark Focus Group, Inc.__0001640334-23-000427_business.txt",True,False,False,3027
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Asana, Inc.__0001477720-23-000012.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__Asana, Inc.__0001477720-23-000012.txt",True,False,False,43705
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Bakkt Holdings, Inc.__0001820302-23-000016.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__Bakkt Holdings, Inc.__0001820302-23-000016.txt",True,False,False,253755
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__CAMPBELL FUND TRUST__0001140361-23-013738.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__CAMPBELL FUND TRUST__0001140361-23-013738.txt,True,False,False,28306
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__CAMPBELL STRATEGIC ALLOCATION FUND LP__0001140361-23-013751.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__CAMPBELL STRATEGIC ALLOCATION FUND LP__0001140361-23-013751.txt,True,False,False,23631
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Ceres Classic L.P.__0001193125-23-078762.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__Ceres Classic L.P.__0001193125-23-078762.txt,True,False,False,17238
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__CERES ORION L.P.__0001193125-23-078805.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__CERES ORION L.P.__0001193125-23-078805.txt,True,False,False,19380
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Ceres Tactical Commodity L.P.__0001193125-23-078792.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__Ceres Tactical Commodity L.P.__0001193125-23-078792.txt,True,False,False,10995
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__CERES TACTICAL SYSTEMATIC L.P.__0001193125-23-078822.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__CERES TACTICAL SYSTEMATIC L.P.__0001193125-23-078822.txt,True,False,False,22695
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__CHESAPEAKE GRANITE WASH TRUST__0001524769-23-000006.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__CHESAPEAKE GRANITE WASH TRUST__0001524769-23-000006.txt,True,False,False,33932
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Colombier Acquisition Corp.__0001213900-23-022793.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__Colombier Acquisition Corp.__0001213900-23-022793.txt,True,False,False,108513
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Cryomass Technologies, Inc.__0001213900-23-022859.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__Cryomass Technologies, Inc.__0001213900-23-022859.txt",True,False,False,11206
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Epsilon Energy Ltd.__0001558370-23-004481.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__Epsilon Energy Ltd.__0001558370-23-004481.txt,True,False,False,200927
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__FG Financial Group, Inc.__0001493152-23-008861.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__FG Financial Group, Inc.__0001493152-23-008861.txt",True,False,False,11464
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Generation Asia I Acquisition Ltd__0000950170-23-009748.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__Generation Asia I Acquisition Ltd__0000950170-23-009748.txt,True,False,False,15093
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Lode-Star Mining Inc.__0001199835-23-000172.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__Lode-Star Mining Inc.__0001199835-23-000172.txt,True,False,False,3519
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Macy's, Inc.__0001628280-23-009154.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__Macy's, Inc.__0001628280-23-009154.txt",True,False,False,33186
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__PIMCO Capital Solutions BDC Corp.__0001193125-23-078239.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__PIMCO Capital Solutions BDC Corp.__0001193125-23-078239.txt,True,False,False,71275
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__SECURITY FEDERAL CORP__0000939057-23-000085.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__SECURITY FEDERAL CORP__0000939057-23-000085.txt,True,False,False,8196
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__VIKING ENERGY GROUP, INC.__0001477932-23-001745.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-24__VIKING ENERGY GROUP, INC.__0001477932-23-001745.txt",True,False,False,18600
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__COMMUNITY BANCORP _VT__0001654954-23-003557.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-27__COMMUNITY BANCORP _VT__0001654954-23-003557_business.txt,True,False,False,5947
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__Conifer Holdings, Inc.__0000950170-23-009881.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-27__Conifer Holdings, Inc.__0000950170-23-009881_business.txt",True,False,False,81222
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__General Enterprise Ventures, Inc.__0001683168-23-001790.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-27__General Enterprise Ventures, Inc.__0001683168-23-001790_business.txt",True,False,False,5400
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__Huaizhong Health Group, Inc.__0001640334-23-000444.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-27__Huaizhong Health Group, Inc.__0001640334-23-000444.txt",True,False,False,3260
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__MDWerks, Inc.__0001493152-23-009080.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-27__MDWerks, Inc.__0001493152-23-009080.txt",True,False,False,68882
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__Advanced Voice Recognition Systems, Inc__0001376474-23-000173.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-28__Advanced Voice Recognition Systems, Inc__0001376474-23-000173.txt",True,False,False,13396
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__AmBase Corp__0001140361-23-014268.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-28__AmBase Corp__0001140361-23-014268.txt,True,False,False,5334
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__BIG LOTS INC__0000768835-23-000033.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-28__BIG LOTS INC__0000768835-23-000033.txt,True,False,False,7390
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__Data Call Technologies__0001493152-23-009208.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-28__Data Call Technologies__0001493152-23-009208_business.txt,True,False,False,19675
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__Genvor Inc__0001477932-23-001798.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-28__Genvor Inc__0001477932-23-001798_business.txt,True,False,False,8657
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__GPB Automotive Portfolio, LP__0001410578-23-000376.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-28__GPB Automotive Portfolio, LP__0001410578-23-000376.txt",True,False,False,15531
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__HYCROFT MINING HOLDING CORP__0001718405-23-000038.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-28__HYCROFT MINING HOLDING CORP__0001718405-23-000038_business.txt,True,False,False,680
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__LUB LIQUIDATING TRUST__0000016099-23-000003.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-28__LUB LIQUIDATING TRUST__0000016099-23-000003.txt,True,False,False,5103
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__MAN AHL DIVERSIFIED I LP__0001193125-23-082300.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-28__MAN AHL DIVERSIFIED I LP__0001193125-23-082300_business.txt,True,False,False,17033
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__PARKERVISION INC__0001437749-23-008226.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-28__PARKERVISION INC__0001437749-23-008226.txt,True,False,False,7695
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__Sizzle Acquisition Corp.__0001213900-23-023363.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-28__Sizzle Acquisition Corp.__0001213900-23-023363.txt,True,False,False,147350
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__TCW Direct Lending VII LLC__0000950170-23-010240.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-28__TCW Direct Lending VII LLC__0000950170-23-010240.txt,True,False,False,50426
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__THEGLOBE COM INC__0001410578-23-000361.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-28__THEGLOBE COM INC__0001410578-23-000361.txt,True,False,False,2384
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__Wright Investors Service Holdings, Inc.__0001214659-23-004306.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-28__Wright Investors Service Holdings, Inc.__0001214659-23-004306.txt",True,False,False,3174
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__Zura Bio Ltd__0001410578-23-000374.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-28__Zura Bio Ltd__0001410578-23-000374_business.txt,True,False,False,27226
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__Altegris Winton Futures Fund, L.P.__0001683168-23-001882.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-29__Altegris Winton Futures Fund, L.P.__0001683168-23-001882_business.txt",True,False,False,19425
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__BestGofer Inc.__0001558891-23-000017.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-29__BestGofer Inc.__0001558891-23-000017.txt,True,False,False,8773
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__CF Acquisition Corp. VIII__0001213900-23-024115.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-29__CF Acquisition Corp. VIII__0001213900-23-024115.txt,True,False,False,127843
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__Coeptis Therapeutics Holdings, Inc.__0001683168-23-001850.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-29__Coeptis Therapeutics Holdings, Inc.__0001683168-23-001850.txt",True,False,False,21538
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__Columbia Care Inc.__0000950170-23-010606.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-29__Columbia Care Inc.__0000950170-23-010606_business.txt,True,False,False,1731
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__CYBERLOQ TECHNOLOGIES, INC.__0001493152-23-009418.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-29__CYBERLOQ TECHNOLOGIES, INC.__0001493152-23-009418.txt",True,False,False,3471
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__Electronic Servitor Publication Network Inc.__0001214659-23-004363.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-29__Electronic Servitor Publication Network Inc.__0001214659-23-004363.txt,True,False,False,26269
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__General Enterprise Ventures, Inc.__0001683168-23-001874.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-29__General Enterprise Ventures, Inc.__0001683168-23-001874_business.txt",True,False,False,5400
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__HAWTHORN BANCSHARES, INC.__0000893847-23-000005.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-29__HAWTHORN BANCSHARES, INC.__0000893847-23-000005_business.txt",True,False,False,4216
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__Lightstone Value Plus REIT II, Inc.__0001829126-23-002380.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-29__Lightstone Value Plus REIT II, Inc.__0001829126-23-002380.txt",True,False,False,4590
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__METLIFE POLICYHOLDER TRUST__0000937834-23-000011.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-29__METLIFE POLICYHOLDER TRUST__0000937834-23-000011.txt,True,False,False,14308
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__MOVEIX INC.__0001829126-23-002370.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-29__MOVEIX INC.__0001829126-23-002370_business.txt,True,False,False,1730
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__NANOPHASE TECHNOLOGIES Corp__0001839882-23-007887.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-29__NANOPHASE TECHNOLOGIES Corp__0001839882-23-007887_business.txt,True,False,False,14872
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__Sensei Biotherapeutics, Inc.__0000950170-23-010432.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-29__Sensei Biotherapeutics, Inc.__0000950170-23-010432_business.txt",True,False,False,543
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__SYNLOGIC, INC.__0000950170-23-010428.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-29__SYNLOGIC, INC.__0000950170-23-010428_business.txt",True,False,False,4121
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__Virginia National Bankshares Corp__0000950170-23-010585.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-29__Virginia National Bankshares Corp__0000950170-23-010585.txt,True,False,False,175470
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__7 Acquisition Corp__0001104659-23-039184.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__7 Acquisition Corp__0001104659-23-039184.txt,True,False,False,4818
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Adverum Biotechnologies, Inc.__0001628280-23-009899.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__Adverum Biotechnologies, Inc.__0001628280-23-009899.txt",True,False,False,9758
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Altimar Acquisition Corp. III__0001628280-23-009929.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__Altimar Acquisition Corp. III__0001628280-23-009929.txt,True,False,False,10531
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Astra Space, Inc.__0000950170-23-010957.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__Astra Space, Inc.__0000950170-23-010957.txt",True,False,False,15052
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__BATTALION OIL CORP__0001558370-23-005138.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__BATTALION OIL CORP__0001558370-23-005138.txt,True,False,False,34351
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Bellatora, Inc.__0001683168-23-001957.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-30__Bellatora, Inc.__0001683168-23-001957_business.txt",True,False,False,1730
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Bio Essence Corp__0001213900-23-024571.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__Bio Essence Corp__0001213900-23-024571.txt,True,False,False,5278
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__C2E ENERGY, INC.__0001829126-23-002407.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-30__C2E ENERGY, INC.__0001829126-23-002407_business.txt",True,False,False,1732
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__CHINA AUTOMOTIVE SYSTEMS INC__0001410578-23-000424.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__CHINA AUTOMOTIVE SYSTEMS INC__0001410578-23-000424.txt,True,False,False,11051
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Energem Corp__0001493152-23-009772.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__Energem Corp__0001493152-23-009772.txt,True,False,False,78819
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__General Enterprise Ventures, Inc.__0001683168-23-001932.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-30__General Enterprise Ventures, Inc.__0001683168-23-001932_business.txt",True,False,False,5400
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__General Enterprise Ventures, Inc.__0001683168-23-001959.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-30__General Enterprise Ventures, Inc.__0001683168-23-001959_business.txt",True,False,False,5400
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Green Planet Bio Engineering Co. Ltd.__0001654954-23-003905.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__Green Planet Bio Engineering Co. Ltd.__0001654954-23-003905.txt,True,False,False,1315
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__GT Biopharma, Inc.__0001493152-23-009812.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__GT Biopharma, Inc.__0001493152-23-009812.txt",True,False,False,28360
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__HINES GLOBAL INCOME TRUST, INC.__0001585101-23-000014.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__HINES GLOBAL INCOME TRUST, INC.__0001585101-23-000014.txt",True,False,False,1220
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__HUGOTON ROYALTY TRUST__0001193125-23-085728.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__HUGOTON ROYALTY TRUST__0001193125-23-085728.txt,True,False,False,19360
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__HUMANIGEN, INC__0001214659-23-004512.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__HUMANIGEN, INC__0001214659-23-004512.txt",True,False,False,148168
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__iANTHUS CAPITAL HOLDINGS, INC.__0001193125-23-084037.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__iANTHUS CAPITAL HOLDINGS, INC.__0001193125-23-084037.txt",True,False,False,12491
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Invesco DB Gold Fund__0001564590-23-004705.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__Invesco DB Gold Fund__0001564590-23-004705.txt,True,False,False,29715
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Invesco DB Multi-Sector Commodity Trust__0001564590-23-004705.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__Invesco DB Multi-Sector Commodity Trust__0001564590-23-004705.txt,True,False,False,29715
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Invesco DB Multi-Sector Commodity Trust__0001564590-23-004706.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__Invesco DB Multi-Sector Commodity Trust__0001564590-23-004706.txt,True,False,False,29703
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__INVESCO DB SILVER FUND__0001564590-23-004706.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__INVESCO DB SILVER FUND__0001564590-23-004706.txt,True,False,False,29703
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__MILESTONE SCIENTIFIC INC.__0001437749-23-008658.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__MILESTONE SCIENTIFIC INC.__0001437749-23-008658.txt,True,False,False,19738
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__REX AMERICAN RESOURCES Corp__0000930413-23-001143.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-30__REX AMERICAN RESOURCES Corp__0000930413-23-001143_business.txt,True,False,False,16990
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__SANDSTON CORP__0001410578-23-000449.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__SANDSTON CORP__0001410578-23-000449.txt,True,False,False,2262
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__SDCL EDGE Acquisition Corp__0001829126-23-002435.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__SDCL EDGE Acquisition Corp__0001829126-23-002435.txt,True,False,False,2210
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Tastemaker Acquisition Corp.__0001410578-23-000408.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__Tastemaker Acquisition Corp.__0001410578-23-000408.txt,True,False,False,133953
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__ThermoGenesis Holdings, Inc.__0001437749-23-008675.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__ThermoGenesis Holdings, Inc.__0001437749-23-008675.txt",True,False,False,25954
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Tipmefast, Inc.__0001558891-23-000025.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__Tipmefast, Inc.__0001558891-23-000025.txt",True,False,False,2585
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Waverley Capital Acquisition Corp. 1__0001193125-23-085643.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-30__Waverley Capital Acquisition Corp. 1__0001193125-23-085643.txt,True,False,False,89787
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__7GC & Co. Holdings Inc.__0001193125-23-086073.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__7GC & Co. Holdings Inc.__0001193125-23-086073.txt,True,False,False,104505
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Agape ATP Corp__0001493152-23-010029.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Agape ATP Corp__0001493152-23-010029.txt,True,False,False,46615
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__AMERICAN SHARED HOSPITAL SERVICES__0001437749-23-008796.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__AMERICAN SHARED HOSPITAL SERVICES__0001437749-23-008796.txt,True,False,False,98672
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__AST SpaceMobile, Inc.__0000950170-23-011124.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__AST SpaceMobile, Inc.__0000950170-23-011124.txt",True,False,False,141238
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__AVRA Medical Robotics, Inc.__0001213900-23-025143.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__AVRA Medical Robotics, Inc.__0001213900-23-025143.txt",True,False,False,16603
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Bain Capital Private Credit__0001104659-23-040212.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Bain Capital Private Credit__0001104659-23-040212.txt,True,False,False,3738
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__BANK OF THE JAMES FINANCIAL GROUP INC__0001562762-23-000147.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__BANK OF THE JAMES FINANCIAL GROUP INC__0001562762-23-000147.txt,True,False,False,2377
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Bioventus Inc.__0001628280-23-010151.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Bioventus Inc.__0001628280-23-010151.txt,True,False,False,2110
