manifest_index,source_file,cleaned_file_manifest,cleaned_file_local,cleaned_file_exists,cleaned_chars_manifest,has_competition_term_anywhere,business_file_manifest,has_business_section
402,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1069394\2023-03-31__FLEXIBLE SOLUTIONS INTERNATIONAL INC__0001493152-23-010222.txt,2023_10K_cleaned\2023-03-31__FLEXIBLE SOLUTIONS INTERNATIONAL INC__0001493152-23-010222.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__FLEXIBLE SOLUTIONS INTERNATIONAL INC__0001493152-23-010222.txt,True,140883,True,,False
412,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1070423\2023-03-01__PLAINS ALL AMERICAN PIPELINE LP__0001070423-23-000006.txt,2023_10K_cleaned\2023-03-01__PLAINS ALL AMERICAN PIPELINE LP__0001070423-23-000006.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-01__PLAINS ALL AMERICAN PIPELINE LP__0001070423-23-000006.txt,True,643137,True,,False
413,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1070494\2023-02-28__ACADIA PHARMACEUTICALS INC__0000950170-23-004757.txt,2023_10K_cleaned\2023-02-28__ACADIA PHARMACEUTICALS INC__0000950170-23-004757.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-28__ACADIA PHARMACEUTICALS INC__0000950170-23-004757.txt,True,453812,True,,False
415,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1070680\2023-03-31__CF BANKSHARES INC.__0001070680-23-000009.txt,2023_10K_cleaned\2023-03-31__CF BANKSHARES INC.__0001070680-23-000009.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__CF BANKSHARES INC.__0001070680-23-000009.txt,True,453363,True,,False
437,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1076930\2023-03-01__NOVANTA INC__0000950170-23-005365.txt,2023_10K_cleaned\2023-03-01__NOVANTA INC__0000950170-23-005365.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-01__NOVANTA INC__0000950170-23-005365.txt,True,409779,True,,False
452,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1080448\2023-03-21__PATRIOT GOLD CORP__0001683168-23-001645.txt,2023_10K_cleaned\2023-03-21__PATRIOT GOLD CORP__0001683168-23-001645.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-21__PATRIOT GOLD CORP__0001683168-23-001645.txt,True,141728,True,,False
453,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1080657\2023-03-28__Presidio Property Trust, Inc.__0001437749-23-008235.txt","2023_10K_cleaned\2023-03-28__Presidio Property Trust, Inc.__0001437749-23-008235.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__Presidio Property Trust, Inc.__0001437749-23-008235.txt",True,406096,True,,False
456,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1081834\2023-04-17__Kuber Resources Corp__0001214659-23-005432.txt,2023_10K_cleaned\2023-04-17__Kuber Resources Corp__0001214659-23-005432.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__Kuber Resources Corp__0001214659-23-005432.txt,True,113462,True,,False
462,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\108312\2023-11-17__Woodward, Inc.__0000950170-23-064764.txt","2023_10K_cleaned\2023-11-17__Woodward, Inc.__0000950170-23-064764.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-17__Woodward, Inc.__0000950170-23-064764.txt",True,372040,True,,False
463,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036473.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036473.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036473.txt,True,14949,False,,False
464,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036474.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036474.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036474.txt,True,15446,False,,False
465,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036475.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036475.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036475.txt,True,15012,False,,False
466,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036476.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036476.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036476.txt,True,14994,False,,False
467,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036477.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036477.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036477.txt,True,15426,False,,False
468,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036478.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036478.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036478.txt,True,15450,False,,False
469,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036479.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036479.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036479.txt,True,11316,False,,False
470,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036481.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036481.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036481.txt,True,11360,False,,False
471,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036482.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036482.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036482.txt,True,15047,False,,False
472,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036483.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036483.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036483.txt,True,15021,False,,False
473,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036484.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036484.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036484.txt,True,15043,False,,False
474,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036485.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036485.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036485.txt,True,15088,False,,False
475,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036486.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036486.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036486.txt,True,11385,False,,False
476,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036487.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036487.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036487.txt,True,14982,False,,False
477,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036488.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036488.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036488.txt,True,15016,False,,False
478,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083199\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036489.txt,2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036489.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__WORLD OMNI AUTO RECEIVABLES LLC__0001104659-23-036489.txt,True,11386,False,,False
484,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083743\2023-09-21__Flux Power Holdings, Inc.__0001493152-23-033338.txt","2023_10K_cleaned\2023-09-21__Flux Power Holdings, Inc.__0001493152-23-033338.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-21__Flux Power Holdings, Inc.__0001493152-23-033338.txt",True,265122,True,,False
485,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\108385\2023-06-01__WORLD ACCEPTANCE CORP__0000108385-23-000022.txt,2023_10K_cleaned\2023-06-01__WORLD ACCEPTANCE CORP__0000108385-23-000022.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-01__WORLD ACCEPTANCE CORP__0000108385-23-000022.txt,True,312831,True,,False
486,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1083922\2023-07-26__AuraSource, Inc.__0001308411-23-000012.txt","2023_10K_cleaned\2023-07-26__AuraSource, Inc.__0001308411-23-000012.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-26__AuraSource, Inc.__0001308411-23-000012.txt",True,154298,True,,False
495,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1084961\2023-02-22__ENCORE CAPITAL GROUP INC__0001084961-23-000014.txt,2023_10K_cleaned\2023-02-22__ENCORE CAPITAL GROUP INC__0001084961-23-000014.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-22__ENCORE CAPITAL GROUP INC__0001084961-23-000014.txt,True,360299,True,,False
497,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\108516\2023-07-31__WORTHINGTON INDUSTRIES INC__0000950170-23-035904.txt,2023_10K_cleaned\2023-07-31__WORTHINGTON INDUSTRIES INC__0000950170-23-035904.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-31__WORTHINGTON INDUSTRIES INC__0000950170-23-035904.txt,True,433850,True,,False
520,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1089872\2023-03-06__GAIA, INC__0000950170-23-006277.txt","2023_10K_cleaned\2023-03-06__GAIA, INC__0000950170-23-006277.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-06__GAIA, INC__0000950170-23-006277.txt",True,174101,True,,False
523,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1090012\2023-02-15__DEVON ENERGY CORP_DE__0000950170-23-002852.txt,2023_10K_cleaned\2023-02-15__DEVON ENERGY CORP_DE__0000950170-23-002852.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-15__DEVON ENERGY CORP_DE__0000950170-23-002852.txt,True,328909,True,,False
538,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1092796\2023-06-22__SMITH & WESSON BRANDS, INC.__0000950170-23-029412.txt","2023_10K_cleaned\2023-06-22__SMITH & WESSON BRANDS, INC.__0000950170-23-029412.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-22__SMITH & WESSON BRANDS, INC.__0000950170-23-029412.txt",True,331260,True,,False
539,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1093557\2023-02-09__DEXCOM INC__0001093557-23-000024.txt,2023_10K_cleaned\2023-02-09__DEXCOM INC__0001093557-23-000024.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-09__DEXCOM INC__0001093557-23-000024.txt,True,560539,True,,False
546,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1094084\2023-03-31__TELKONET INC__0001683168-23-002039.txt,2023_10K_cleaned\2023-03-31__TELKONET INC__0001683168-23-002039.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__TELKONET INC__0001683168-23-002039.txt,True,231751,True,,False
555,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1095981\2023-02-23__PLUS THERAPEUTICS, INC.__0000950170-23-004099.txt","2023_10K_cleaned\2023-02-23__PLUS THERAPEUTICS, INC.__0000950170-23-004099.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-23__PLUS THERAPEUTICS, INC.__0000950170-23-004099.txt",True,396202,True,,False
561,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1096938\2023-03-28__United Health Products, Inc.__0001477932-23-001788.txt","2023_10K_cleaned\2023-03-28__United Health Products, Inc.__0001477932-23-001788.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__United Health Products, Inc.__0001477932-23-001788.txt",True,189047,True,,False
562,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1097149\2023-02-27__ALIGN TECHNOLOGY INC__0001097149-23-000013.txt,2023_10K_cleaned\2023-02-27__ALIGN TECHNOLOGY INC__0001097149-23-000013.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-27__ALIGN TECHNOLOGY INC__0001097149-23-000013.txt,True,379744,True,,False
566,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1098151\2023-03-20__FIDELITY D & D BANCORP INC__0001437749-23-007221.txt,2023_10K_cleaned\2023-03-20__FIDELITY D & D BANCORP INC__0001437749-23-007221.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-20__FIDELITY D & D BANCORP INC__0001437749-23-007221.txt,True,452610,True,,False
570,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1099132\2023-04-13__MANHATTAN SCIENTIFICS INC__0001477932-23-002486.txt,2023_10K_cleaned\2023-04-13__MANHATTAN SCIENTIFICS INC__0001477932-23-002486.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-13__MANHATTAN SCIENTIFICS INC__0001477932-23-002486.txt,True,131195,True,,False
585,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1101680\2023-03-10__DZS INC.__0000950170-23-007289.txt,2023_10K_cleaned\2023-03-10__DZS INC.__0000950170-23-007289.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-10__DZS INC.__0000950170-23-007289.txt,True,325064,True,,False
591,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1103090\2023-03-31__REFLECT SCIENTIFIC, INC.__0001548123-23-000056.txt","2023_10K_cleaned\2023-03-31__REFLECT SCIENTIFIC, INC.__0001548123-23-000056.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__REFLECT SCIENTIFIC, INC.__0001548123-23-000056.txt",True,106827,True,,False
593,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1103833\2023-03-31__Crown Equity Holdings, Inc.__0001477932-23-002029.txt","2023_10K_cleaned\2023-03-31__Crown Equity Holdings, Inc.__0001477932-23-002029.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Crown Equity Holdings, Inc.__0001477932-23-002029.txt",True,110746,True,,False
604,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1107280\2023-03-28__OCULUS VISIONTECH INC.__0001437749-23-008107.txt,2023_10K_cleaned\2023-03-28__OCULUS VISIONTECH INC.__0001437749-23-008107.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__OCULUS VISIONTECH INC.__0001437749-23-008107.txt,True,179748,True,,False
610,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1108348\2023-03-29__CITIBANK CREDIT CARD ISSUANCE TRUST__0001193125-23-083826.txt,2023_10K_cleaned\2023-03-29__CITIBANK CREDIT CARD ISSUANCE TRUST__0001193125-23-083826.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__CITIBANK CREDIT CARD ISSUANCE TRUST__0001193125-23-083826.txt,True,24555,False,,False
616,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1109116\2023-03-16__ENTRAVISION COMMUNICATIONS CORP__0000950170-23-008445.txt,2023_10K_cleaned\2023-03-16__ENTRAVISION COMMUNICATIONS CORP__0000950170-23-008445.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__ENTRAVISION COMMUNICATIONS CORP__0000950170-23-008445.txt,True,636711,True,,False
625,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1110803\2023-02-17__ILLUMINA, INC.__0001110803-23-000023.txt","2023_10K_cleaned\2023-02-17__ILLUMINA, INC.__0001110803-23-000023.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-17__ILLUMINA, INC.__0001110803-23-000023.txt",True,3903,False,,False
626,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1110805\2023-02-23__NuStar Energy L.P.__0001110805-23-000010.txt,2023_10K_cleaned\2023-02-23__NuStar Energy L.P.__0001110805-23-000010.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-23__NuStar Energy L.P.__0001110805-23-000010.txt,True,408301,True,,False
632,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1112748\2023-03-31__HAZ Holdings Inc__0001966722-23-000006.txt,2023_10K_cleaned\2023-03-31__HAZ Holdings Inc__0001966722-23-000006.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__HAZ Holdings Inc__0001966722-23-000006.txt,True,33052,False,,False
635,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1113232\2023-02-24__AXCELIS TECHNOLOGIES INC__0001558370-23-002006.txt,2023_10K_cleaned\2023-02-24__AXCELIS TECHNOLOGIES INC__0001558370-23-002006.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-24__AXCELIS TECHNOLOGIES INC__0001558370-23-002006.txt,True,220468,True,,False
640,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1114927\2023-03-10__FIRST NORTHERN COMMUNITY BANCORP__0001140361-23-011153.txt,2023_10K_cleaned\2023-03-10__FIRST NORTHERN COMMUNITY BANCORP__0001140361-23-011153.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-10__FIRST NORTHERN COMMUNITY BANCORP__0001140361-23-011153.txt,True,398129,True,,False
641,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1114995\2023-02-13__IMPINJ INC__0000950170-23-002614.txt,2023_10K_cleaned\2023-02-13__IMPINJ INC__0000950170-23-002614.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-13__IMPINJ INC__0000950170-23-002614.txt,True,308241,True,,False
645,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1116463\2023-03-03__ORASURE TECHNOLOGIES INC__0000950170-23-006037.txt,2023_10K_cleaned\2023-03-03__ORASURE TECHNOLOGIES INC__0000950170-23-006037.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-03__ORASURE TECHNOLOGIES INC__0000950170-23-006037.txt,True,436950,True,,False
646,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1116942\2023-03-03__TTM TECHNOLOGIES INC__0000950170-23-005994.txt,2023_10K_cleaned\2023-03-03__TTM TECHNOLOGIES INC__0000950170-23-005994.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-03__TTM TECHNOLOGIES INC__0000950170-23-005994.txt,True,397481,True,,False
649,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1117228\2023-07-25__MASS MEGAWATTS WIND POWER INC__0001493152-23-025495.txt,2023_10K_cleaned\2023-07-25__MASS MEGAWATTS WIND POWER INC__0001493152-23-025495.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-25__MASS MEGAWATTS WIND POWER INC__0001493152-23-025495.txt,True,138745,True,,False
650,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1117297\2023-08-21__QUINSTREET, INC__0000950170-23-043659.txt","2023_10K_cleaned\2023-08-21__QUINSTREET, INC__0000950170-23-043659.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-21__QUINSTREET, INC__0000950170-23-043659.txt",True,346603,True,,False
665,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1122904\2023-02-17__NETGEAR, INC.__0000950170-23-003231.txt","2023_10K_cleaned\2023-02-17__NETGEAR, INC.__0000950170-23-003231.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-17__NETGEAR, INC.__0000950170-23-003231.txt",True,417278,True,,False
667,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1123360\2023-02-17__GLOBAL PAYMENTS INC__0001123360-23-000009.txt,2023_10K_cleaned\2023-02-17__GLOBAL PAYMENTS INC__0001123360-23-000009.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-17__GLOBAL PAYMENTS INC__0001123360-23-000009.txt,True,430679,True,,False
670,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1123852\2023-02-23__NORTHERN STATES POWER CO__0001123852-23-000004.txt,2023_10K_cleaned\2023-02-23__NORTHERN STATES POWER CO__0001123852-23-000004.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-23__NORTHERN STATES POWER CO__0001123852-23-000004.txt,True,254303,True,,False
671,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1124105\2023-03-30__CATALYST BIOSCIENCES, INC.__0001564590-23-004830.txt","2023_10K_cleaned\2023-03-30__CATALYST BIOSCIENCES, INC.__0001564590-23-004830.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__CATALYST BIOSCIENCES, INC.__0001564590-23-004830.txt",True,418353,True,,False
678,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1125259\2023-01-27__CARNIVAL PLC__0000815097-23-000012.txt,2023_10K_cleaned\2023-01-27__CARNIVAL PLC__0000815097-23-000012.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-01-27__CARNIVAL PLC__0000815097-23-000012.txt,True,0,False,,False
682,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1126162\2023-01-18__Purthanol Resources Ltd__0001903596-23-000047.txt,2023_10K_cleaned\2023-01-18__Purthanol Resources Ltd__0001903596-23-000047.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-01-18__Purthanol Resources Ltd__0001903596-23-000047.txt,True,75850,False,,False
688,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1127371\2023-03-09__CENTRAL VALLEY COMMUNITY BANCORP__0001127371-23-000043.txt,2023_10K_cleaned\2023-03-09__CENTRAL VALLEY COMMUNITY BANCORP__0001127371-23-000043.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-09__CENTRAL VALLEY COMMUNITY BANCORP__0001127371-23-000043.txt,True,469328,True,,False
689,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1127475\2023-11-29__Digital Brand Media & Marketing Group, Inc.__0001185185-23-001264.txt","2023_10K_cleaned\2023-11-29__Digital Brand Media & Marketing Group, Inc.__0001185185-23-001264.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-29__Digital Brand Media & Marketing Group, Inc.__0001185185-23-001264.txt",True,128523,True,,False
692,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1128189\2023-03-17__ProtoKinetix, Inc.__0001079973-23-000353.txt","2023_10K_cleaned\2023-03-17__ProtoKinetix, Inc.__0001079973-23-000353.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__ProtoKinetix, Inc.__0001079973-23-000353.txt",True,145936,True,,False
693,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1128250\2023-03-24__BA Credit Card Trust__0001140361-23-013653.txt,2023_10K_cleaned\2023-03-24__BA Credit Card Trust__0001140361-23-013653.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__BA Credit Card Trust__0001140361-23-013653.txt,True,17947,True,,False
694,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1128281\2023-04-17__Saker Aviation Services, Inc.__0001437749-23-010425.txt","2023_10K_cleaned\2023-04-17__Saker Aviation Services, Inc.__0001437749-23-010425.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__Saker Aviation Services, Inc.__0001437749-23-010425.txt",True,149445,True,,False
